Module,TC ID,Test Case,Priority,Steps,Expected Result,Actual Result,Status,Bug ID
Hybrid Cumulative Deposit+NGR,MATH-PAY-497,Mod:None|BaseVal:100,P0,Execute step for Hybrid Cumulative Deposit+NGR with None and base value 100,Calculated: $80.00,,Pending,
Hybrid Cumulative Deposit+NGR,MATH-PAY-498,Mod:None|BaseVal:500,P0,Execute step for Hybrid Cumulative Deposit+NGR with None and base value 500,Calculated: $200.00,,Pending,
Hybrid Cumulative Deposit+NGR,MATH-PAY-499,Mod:QFTD Flat|BaseVal:20,P0,Execute step for Hybrid Cumulative Deposit+NGR with QFTD Flat and base value 20,Calculated: $6.00,,Pending,
Hybrid Cumulative Deposit+NGR,MATH-PAY-500,Mod:QFTD Flat|BaseVal:100,P0,Execute step for Hybrid Cumulative Deposit+NGR with QFTD Flat and base value 100,Calculated: $80.00,,Pending,
Hybrid Cumulative Deposit+NGR,MATH-PAY-501,Mod:QFTD Flat|BaseVal:500,P0,Execute step for Hybrid Cumulative Deposit+NGR with QFTD Flat and base value 500,Calculated: $200.00,,Pending,
Hybrid Cumulative Deposit+NGR,MATH-PAY-502,Mod:QFTD %|BaseVal:20,P0,Execute step for Hybrid Cumulative Deposit+NGR with QFTD % and base value 20,Calculated: $6.00,,Pending,
Hybrid Cumulative Deposit+NGR,MATH-PAY-503,Mod:QFTD %|BaseVal:100,P0,Execute step for Hybrid Cumulative Deposit+NGR with QFTD % and base value 100,Calculated: $40.00,,Pending,
Hybrid Cumulative Deposit+NGR,MATH-PAY-504,Mod:QFTD %|BaseVal:500,P0,Execute step for Hybrid Cumulative Deposit+NGR with QFTD % and base value 500,Calculated: $200.00,,Pending,
Hybrid Cumulative Deposit+NGR,MATH-PAY-505,Mod:Bonus Flat|BaseVal:20,P0,Execute step for Hybrid Cumulative Deposit+NGR with Bonus Flat and base value 20,Calculated: $71.00,,Pending,
Hybrid Cumulative Deposit+NGR,MATH-PAY-506,Mod:Bonus Flat|BaseVal:100,P0,Execute step for Hybrid Cumulative Deposit+NGR with Bonus Flat and base value 100,Calculated: $95.00,,Pending,
Hybrid Cumulative Deposit+NGR,MATH-PAY-507,Mod:Bonus Flat|BaseVal:500,P0,Execute step for Hybrid Cumulative Deposit+NGR with Bonus Flat and base value 500,Calculated: $215.00,,Pending,
Hybrid Cumulative Deposit+NGR,MATH-PAY-508,Mod:Bonus %|BaseVal:20,P0,Execute step for Hybrid Cumulative Deposit+NGR with Bonus % and base value 20,Calculated: $58.00,,Pending,
Hybrid Cumulative Deposit+NGR,MATH-PAY-509,Mod:Bonus %|BaseVal:100,P0,Execute step for Hybrid Cumulative Deposit+NGR with Bonus % and base value 100,Calculated: $90.00,,Pending,
Hybrid Cumulative Deposit+NGR,MATH-PAY-510,Mod:Bonus %|BaseVal:500,P0,Execute step for Hybrid Cumulative Deposit+NGR with Bonus % and base value 500,Calculated: $250.00,,Pending,
Hybrid Cumulative Deposit+Deposit,MATH-PAY-511,Mod:None|BaseVal:20,P0,Execute step for Hybrid Cumulative Deposit+Deposit with None and base value 20,Calculated: $56.00,,Pending,
Hybrid Cumulative Deposit+Deposit,MATH-PAY-512,Mod:None|BaseVal:100,P0,Execute step for Hybrid Cumulative Deposit+Deposit with None and base value 100,Calculated: $80.00,,Pending,
Hybrid Cumulative Deposit+Deposit,MATH-PAY-513,Mod:None|BaseVal:500,P0,Execute step for Hybrid Cumulative Deposit+Deposit with None and base value 500,Calculated: $200.00,,Pending,
Hybrid Cumulative Deposit+Deposit,MATH-PAY-514,Mod:QFTD Flat|BaseVal:20,P0,Execute step for Hybrid Cumulative Deposit+Deposit with QFTD Flat and base value 20,Calculated: $6.00,,Pending,
Hybrid Cumulative Deposit+Deposit,MATH-PAY-515,Mod:QFTD Flat|BaseVal:100,P0,Execute step for Hybrid Cumulative Deposit+Deposit with QFTD Flat and base value 100,Calculated: $80.00,,Pending,
Hybrid Cumulative Deposit+Deposit,MATH-PAY-516,Mod:QFTD Flat|BaseVal:500,P0,Execute step for Hybrid Cumulative Deposit+Deposit with QFTD Flat and base value 500,Calculated: $200.00,,Pending,
Hybrid Cumulative Deposit+Deposit,MATH-PAY-517,Mod:QFTD %|BaseVal:20,P0,Execute step for Hybrid Cumulative Deposit+Deposit with QFTD % and base value 20,Calculated: $6.00,,Pending,
Hybrid Cumulative Deposit+Deposit,MATH-PAY-518,Mod:QFTD %|BaseVal:100,P0,Execute step for Hybrid Cumulative Deposit+Deposit with QFTD % and base value 100,Calculated: $40.00,,Pending,
Hybrid Cumulative Deposit+Deposit,MATH-PAY-519,Mod:QFTD %|BaseVal:500,P0,Execute step for Hybrid Cumulative Deposit+Deposit with QFTD % and base value 500,Calculated: $200.00,,Pending,
Hybrid Cumulative Deposit+Deposit,MATH-PAY-520,Mod:Bonus Flat|BaseVal:20,P0,Execute step for Hybrid Cumulative Deposit+Deposit with Bonus Flat and base value 20,Calculated: $71.00,,Pending,
Hybrid Cumulative Deposit+Deposit,MATH-PAY-521,Mod:Bonus Flat|BaseVal:100,P0,Execute step for Hybrid Cumulative Deposit+Deposit with Bonus Flat and base value 100,Calculated: $95.00,,Pending,
Hybrid Cumulative Deposit+Deposit,MATH-PAY-522,Mod:Bonus Flat|BaseVal:500,P0,Execute step for Hybrid Cumulative Deposit+Deposit with Bonus Flat and base value 500,Calculated: $215.00,,Pending,
Hybrid Cumulative Deposit+Deposit,MATH-PAY-523,Mod:Bonus %|BaseVal:20,P0,Execute step for Hybrid Cumulative Deposit+Deposit with Bonus % and base value 20,Calculated: $58.00,,Pending,
Hybrid Cumulative Deposit+Deposit,MATH-PAY-524,Mod:Bonus %|BaseVal:100,P0,Execute step for Hybrid Cumulative Deposit+Deposit with Bonus % and base value 100,Calculated: $90.00,,Pending,
Hybrid Cumulative Deposit+Deposit,MATH-PAY-525,Mod:Bonus %|BaseVal:500,P0,Execute step for Hybrid Cumulative Deposit+Deposit with Bonus % and base value 500,Calculated: $250.00,,Pending,
Hybrid Cumulative Deposit+GGR,MATH-PAY-526,Mod:None|BaseVal:20,P0,Execute step for Hybrid Cumulative Deposit+GGR with None and base value 20,Calculated: $56.00,,Pending,
Hybrid Cumulative Deposit+GGR,MATH-PAY-527,Mod:None|BaseVal:100,P0,Execute step for Hybrid Cumulative Deposit+GGR with None and base value 100,Calculated: $80.00,,Pending,
Hybrid Cumulative Deposit+GGR,MATH-PAY-528,Mod:None|BaseVal:500,P0,Execute step for Hybrid Cumulative Deposit+GGR with None and base value 500,Calculated: $200.00,,Pending,
Hybrid Cumulative Deposit+GGR,MATH-PAY-529,Mod:QFTD Flat|BaseVal:20,P0,Execute step for Hybrid Cumulative Deposit+GGR with QFTD Flat and base value 20,Calculated: $6.00,,Pending,
Hybrid Cumulative Deposit+GGR,MATH-PAY-530,Mod:QFTD Flat|BaseVal:100,P0,Execute step for Hybrid Cumulative Deposit+GGR with QFTD Flat and base value 100,Calculated: $80.00,,Pending,
Hybrid Cumulative Deposit+GGR,MATH-PAY-531,Mod:QFTD Flat|BaseVal:500,P0,Execute step for Hybrid Cumulative Deposit+GGR with QFTD Flat and base value 500,Calculated: $200.00,,Pending,
Hybrid Cumulative Deposit+GGR,MATH-PAY-532,Mod:QFTD %|BaseVal:20,P0,Execute step for Hybrid Cumulative Deposit+GGR with QFTD % and base value 20,Calculated: $6.00,,Pending,
Hybrid Cumulative Deposit+GGR,MATH-PAY-533,Mod:QFTD %|BaseVal:100,P0,Execute step for Hybrid Cumulative Deposit+GGR with QFTD % and base value 100,Calculated: $40.00,,Pending,
Hybrid Cumulative Deposit+GGR,MATH-PAY-534,Mod:QFTD %|BaseVal:500,P0,Execute step for Hybrid Cumulative Deposit+GGR with QFTD % and base value 500,Calculated: $200.00,,Pending,
Hybrid Cumulative Deposit+GGR,MATH-PAY-535,Mod:Bonus Flat|BaseVal:20,P0,Execute step for Hybrid Cumulative Deposit+GGR with Bonus Flat and base value 20,Calculated: $71.00,,Pending,
Hybrid Cumulative Deposit+GGR,MATH-PAY-536,Mod:Bonus Flat|BaseVal:100,P0,Execute step for Hybrid Cumulative Deposit+GGR with Bonus Flat and base value 100,Calculated: $95.00,,Pending,
Hybrid Cumulative Deposit+GGR,MATH-PAY-537,Mod:Bonus Flat|BaseVal:500,P0,Execute step for Hybrid Cumulative Deposit+GGR with Bonus Flat and base value 500,Calculated: $215.00,,Pending,
Hybrid Cumulative Deposit+GGR,MATH-PAY-538,Mod:Bonus %|BaseVal:20,P0,Execute step for Hybrid Cumulative Deposit+GGR with Bonus % and base value 20,Calculated: $58.00,,Pending,
Hybrid Cumulative Deposit+GGR,MATH-PAY-539,Mod:Bonus %|BaseVal:100,P0,Execute step for Hybrid Cumulative Deposit+GGR with Bonus % and base value 100,Calculated: $90.00,,Pending,
Hybrid Cumulative Deposit+GGR,MATH-PAY-540,Mod:Bonus %|BaseVal:500,P0,Execute step for Hybrid Cumulative Deposit+GGR with Bonus % and base value 500,Calculated: $250.00,,Pending,
Hybrid Deposit+FTD,MATH-PAY-541,Mod:None|BaseVal:20,P0,Execute step for Hybrid Deposit+FTD with None and base value 20,Calculated: $56.00,,Pending,
Hybrid Deposit+FTD,MATH-PAY-542,Mod:None|BaseVal:100,P0,Execute step for Hybrid Deposit+FTD with None and base value 100,Calculated: $80.00,,Pending,
Hybrid Deposit+FTD,MATH-PAY-543,Mod:None|BaseVal:500,P0,Execute step for Hybrid Deposit+FTD with None and base value 500,Calculated: $200.00,,Pending,
Hybrid Deposit+FTD,MATH-PAY-544,Mod:QFTD Flat|BaseVal:20,P0,Execute step for Hybrid Deposit+FTD with QFTD Flat and base value 20,Calculated: $6.00,,Pending,
Hybrid Deposit+FTD,MATH-PAY-545,Mod:QFTD Flat|BaseVal:100,P0,Execute step for Hybrid Deposit+FTD with QFTD Flat and base value 100,Calculated: $80.00,,Pending,
Hybrid Deposit+FTD,MATH-PAY-546,Mod:QFTD Flat|BaseVal:500,P0,Execute step for Hybrid Deposit+FTD with QFTD Flat and base value 500,Calculated: $200.00,,Pending,
Hybrid Deposit+FTD,MATH-PAY-547,Mod:QFTD %|BaseVal:20,P0,Execute step for Hybrid Deposit+FTD with QFTD % and base value 20,Calculated: $6.00,,Pending,
Hybrid Deposit+FTD,MATH-PAY-548,Mod:QFTD %|BaseVal:100,P0,Execute step for Hybrid Deposit+FTD with QFTD % and base value 100,Calculated: $40.00,,Pending,
Hybrid Deposit+FTD,MATH-PAY-549,Mod:QFTD %|BaseVal:500,P0,Execute step for Hybrid Deposit+FTD with QFTD % and base value 500,Calculated: $200.00,,Pending,
Hybrid Deposit+FTD,MATH-PAY-550,Mod:Bonus Flat|BaseVal:20,P0,Execute step for Hybrid Deposit+FTD with Bonus Flat and base value 20,Calculated: $71.00,,Pending,
Hybrid Deposit+FTD,MATH-PAY-551,Mod:Bonus Flat|BaseVal:100,P0,Execute step for Hybrid Deposit+FTD with Bonus Flat and base value 100,Calculated: $95.00,,Pending,
Hybrid Deposit+FTD,MATH-PAY-552,Mod:Bonus Flat|BaseVal:500,P0,Execute step for Hybrid Deposit+FTD with Bonus Flat and base value 500,Calculated: $215.00,,Pending,
Hybrid Deposit+FTD,MATH-PAY-553,Mod:Bonus %|BaseVal:20,P0,Execute step for Hybrid Deposit+FTD with Bonus % and base value 20,Calculated: $58.00,,Pending,
Hybrid Deposit+FTD,MATH-PAY-554,Mod:Bonus %|BaseVal:100,P0,Execute step for Hybrid Deposit+FTD with Bonus % and base value 100,Calculated: $90.00,,Pending,
Hybrid Deposit+FTD,MATH-PAY-555,Mod:Bonus %|BaseVal:500,P0,Execute step for Hybrid Deposit+FTD with Bonus % and base value 500,Calculated: $250.00,,Pending,
Hybrid Deposit+NGR,MATH-PAY-556,Mod:None|BaseVal:20,P0,Execute step for Hybrid Deposit+NGR with None and base value 20,Calculated: $56.00,,Pending,
Hybrid Deposit+NGR,MATH-PAY-557,Mod:None|BaseVal:100,P0,Execute step for Hybrid Deposit+NGR with None and base value 100,Calculated: $80.00,,Pending,
Hybrid Deposit+NGR,MATH-PAY-558,Mod:None|BaseVal:500,P0,Execute step for Hybrid Deposit+NGR with None and base value 500,Calculated: $200.00,,Pending,
Hybrid Deposit+NGR,MATH-PAY-559,Mod:QFTD Flat|BaseVal:20,P0,Execute step for Hybrid Deposit+NGR with QFTD Flat and base value 20,Calculated: $6.00,,Pending,
Hybrid Deposit+NGR,MATH-PAY-560,Mod:QFTD Flat|BaseVal:100,P0,Execute step for Hybrid Deposit+NGR with QFTD Flat and base value 100,Calculated: $80.00,,Pending,
Hybrid Deposit+NGR,MATH-PAY-561,Mod:QFTD Flat|BaseVal:500,P0,Execute step for Hybrid Deposit+NGR with QFTD Flat and base value 500,Calculated: $200.00,,Pending,
Hybrid Deposit+NGR,MATH-PAY-562,Mod:QFTD %|BaseVal:20,P0,Execute step for Hybrid Deposit+NGR with QFTD % and base value 20,Calculated: $6.00,,Pending,
Hybrid Deposit+NGR,MATH-PAY-563,Mod:QFTD %|BaseVal:100,P0,Execute step for Hybrid Deposit+NGR with QFTD % and base value 100,Calculated: $40.00,,Pending,
Hybrid Deposit+NGR,MATH-PAY-564,Mod:QFTD %|BaseVal:500,P0,Execute step for Hybrid Deposit+NGR with QFTD % and base value 500,Calculated: $200.00,,Pending,
Hybrid Deposit+NGR,MATH-PAY-565,Mod:Bonus Flat|BaseVal:20,P0,Execute step for Hybrid Deposit+NGR with Bonus Flat and base value 20,Calculated: $71.00,,Pending,
Hybrid Deposit+NGR,MATH-PAY-566,Mod:Bonus Flat|BaseVal:100,P0,Execute step for Hybrid Deposit+NGR with Bonus Flat and base value 100,Calculated: $95.00,,Pending,
Hybrid Deposit+NGR,MATH-PAY-567,Mod:Bonus Flat|BaseVal:500,P0,Execute step for Hybrid Deposit+NGR with Bonus Flat and base value 500,Calculated: $215.00,,Pending,
Hybrid Deposit+NGR,MATH-PAY-568,Mod:Bonus %|BaseVal:20,P0,Execute step for Hybrid Deposit+NGR with Bonus % and base value 20,Calculated: $58.00,,Pending,
Hybrid Deposit+NGR,MATH-PAY-569,Mod:Bonus %|BaseVal:100,P0,Execute step for Hybrid Deposit+NGR with Bonus % and base value 100,Calculated: $90.00,,Pending,
Hybrid Deposit+NGR,MATH-PAY-570,Mod:Bonus %|BaseVal:500,P0,Execute step for Hybrid Deposit+NGR with Bonus % and base value 500,Calculated: $250.00,,Pending,
Hybrid Deposit+Deposit,MATH-PAY-571,Mod:None|BaseVal:20,P0,Execute step for Hybrid Deposit+Deposit with None and base value 20,Calculated: $56.00,,Pending,
Hybrid Deposit+Deposit,MATH-PAY-572,Mod:None|BaseVal:100,P0,Execute step for Hybrid Deposit+Deposit with None and base value 100,Calculated: $80.00,,Pending,
Hybrid Deposit+Deposit,MATH-PAY-573,Mod:None|BaseVal:500,P0,Execute step for Hybrid Deposit+Deposit with None and base value 500,Calculated: $200.00,,Pending,
Hybrid Deposit+Deposit,MATH-PAY-574,Mod:QFTD Flat|BaseVal:20,P0,Execute step for Hybrid Deposit+Deposit with QFTD Flat and base value 20,Calculated: $6.00,,Pending,
Hybrid Deposit+Deposit,MATH-PAY-575,Mod:QFTD Flat|BaseVal:100,P0,Execute step for Hybrid Deposit+Deposit with QFTD Flat and base value 100,Calculated: $80.00,,Pending,
Hybrid Deposit+Deposit,MATH-PAY-576,Mod:QFTD Flat|BaseVal:500,P0,Execute step for Hybrid Deposit+Deposit with QFTD Flat and base value 500,Calculated: $200.00,,Pending,
Hybrid Deposit+Deposit,MATH-PAY-577,Mod:QFTD %|BaseVal:20,P0,Execute step for Hybrid Deposit+Deposit with QFTD % and base value 20,Calculated: $6.00,,Pending,
Hybrid Deposit+Deposit,MATH-PAY-578,Mod:QFTD %|BaseVal:100,P0,Execute step for Hybrid Deposit+Deposit with QFTD % and base value 100,Calculated: $40.00,,Pending,
Hybrid Deposit+Deposit,MATH-PAY-579,Mod:QFTD %|BaseVal:500,P0,Execute step for Hybrid Deposit+Deposit with QFTD % and base value 500,Calculated: $200.00,,Pending,
Hybrid Deposit+Deposit,MATH-PAY-580,Mod:Bonus Flat|BaseVal:20,P0,Execute step for Hybrid Deposit+Deposit with Bonus Flat and base value 20,Calculated: $71.00,,Pending,
Hybrid Deposit+Deposit,MATH-PAY-581,Mod:Bonus Flat|BaseVal:100,P0,Execute step for Hybrid Deposit+Deposit with Bonus Flat and base value 100,Calculated: $95.00,,Pending,
Hybrid Deposit+Deposit,MATH-PAY-582,Mod:Bonus Flat|BaseVal:500,P0,Execute step for Hybrid Deposit+Deposit with Bonus Flat and base value 500,Calculated: $215.00,,Pending,
Hybrid Deposit+Deposit,MATH-PAY-583,Mod:Bonus %|BaseVal:20,P0,Execute step for Hybrid Deposit+Deposit with Bonus % and base value 20,Calculated: $58.00,,Pending,
Hybrid Deposit+Deposit,MATH-PAY-584,Mod:Bonus %|BaseVal:100,P0,Execute step for Hybrid Deposit+Deposit with Bonus % and base value 100,Calculated: $90.00,,Pending,
Hybrid Deposit+Deposit,MATH-PAY-585,Mod:Bonus %|BaseVal:500,P0,Execute step for Hybrid Deposit+Deposit with Bonus % and base value 500,Calculated: $250.00,,Pending,
Hybrid Deposit+GGR,MATH-PAY-586,Mod:None|BaseVal:20,P0,Execute step for Hybrid Deposit+GGR with None and base value 20,Calculated: $56.00,,Pending,
Hybrid Deposit+GGR,MATH-PAY-587,Mod:None|BaseVal:100,P0,Execute step for Hybrid Deposit+GGR with None and base value 100,Calculated: $80.00,,Pending,
Hybrid Deposit+GGR,MATH-PAY-588,Mod:None|BaseVal:500,P0,Execute step for Hybrid Deposit+GGR with None and base value 500,Calculated: $200.00,,Pending,
Hybrid Deposit+GGR,MATH-PAY-589,Mod:QFTD Flat|BaseVal:20,P0,Execute step for Hybrid Deposit+GGR with QFTD Flat and base value 20,Calculated: $6.00,,Pending,
Hybrid Deposit+GGR,MATH-PAY-590,Mod:QFTD Flat|BaseVal:100,P0,Execute step for Hybrid Deposit+GGR with QFTD Flat and base value 100,Calculated: $80.00,,Pending,
Hybrid Deposit+GGR,MATH-PAY-591,Mod:QFTD Flat|BaseVal:500,P0,Execute step for Hybrid Deposit+GGR with QFTD Flat and base value 500,Calculated: $200.00,,Pending,
Hybrid Deposit+GGR,MATH-PAY-592,Mod:QFTD %|BaseVal:20,P0,Execute step for Hybrid Deposit+GGR with QFTD % and base value 20,Calculated: $6.00,,Pending,
Hybrid Deposit+GGR,MATH-PAY-593,Mod:QFTD %|BaseVal:100,P0,Execute step for Hybrid Deposit+GGR with QFTD % and base value 100,Calculated: $40.00,,Pending,
Hybrid Deposit+GGR,MATH-PAY-594,Mod:QFTD %|BaseVal:500,P0,Execute step for Hybrid Deposit+GGR with QFTD % and base value 500,Calculated: $200.00,,Pending,
Hybrid Deposit+GGR,MATH-PAY-595,Mod:Bonus Flat|BaseVal:20,P0,Execute step for Hybrid Deposit+GGR with Bonus Flat and base value 20,Calculated: $71.00,,Pending,
Hybrid Deposit+GGR,MATH-PAY-596,Mod:Bonus Flat|BaseVal:100,P0,Execute step for Hybrid Deposit+GGR with Bonus Flat and base value 100,Calculated: $95.00,,Pending,
Hybrid Deposit+GGR,MATH-PAY-597,Mod:Bonus Flat|BaseVal:500,P0,Execute step for Hybrid Deposit+GGR with Bonus Flat and base value 500,Calculated: $215.00,,Pending,
Hybrid Deposit+GGR,MATH-PAY-598,Mod:Bonus %|BaseVal:20,P0,Execute step for Hybrid Deposit+GGR with Bonus % and base value 20,Calculated: $58.00,,Pending,
Hybrid Deposit+GGR,MATH-PAY-599,Mod:Bonus %|BaseVal:100,P0,Execute step for Hybrid Deposit+GGR with Bonus % and base value 100,Calculated: $90.00,,Pending,
Hybrid Deposit+GGR,MATH-PAY-600,Mod:Bonus %|BaseVal:500,P0,Execute step for Hybrid Deposit+GGR with Bonus % and base value 500,Calculated: $250.00,,Pending,
